id,username,date,text,hashtags,geo
901045287401136128,JoseMyFatherCig,2017-08-25 11:35:11+00:00,Out just in time to miss Hurricane Harvey. #myfathercigars #cigars #cigar #miami… https://www.instagram.com/p/BYNx0VwFQVx/,#myfathercigars #cigars #cigar #miami,
901044605910523905,vinitha,2017-08-25 11:32:29+00:00,Harvey is on my mind today. It looks like a monster hurricane. We are stocked up and ready to… https://www.instagram.com/p/BYNxfzIgW2P/,,
901031028709400576,JoseGrinanFOX26,2017-08-25 10:38:32+00:00,Some information information as Hurricane Harvey approaches. @Fox 26 News https://www.instagram.com/p/BYNrUsAnN2r/,,
900999766439604224,lilkeith,2017-08-25 08:34:18+00:00,"Last Year April 2016 By The Crib, And This Wasn't Even A Hurricane... Yep It's Time To Go @288 Fwy https://www.instagram.com/p/BYNdHPZgl2_/",,
900960886185054208,popsoapshop,2017-08-25 05:59:48+00:00,It has begun!!! Everyone stay safe and sane! #houston #hurricane #harvey #rain #flood… https://www.instagram.com/p/BYNLVCihcWV/,#houston #hurricane #harvey #rain #flood,
900950456679006208,guttulus,2017-08-25 05:18:22+00:00,My fifth foster dog getting ready for the hurricane. She's a cutie. #dog #dogs #l4l #ff… https://www.instagram.com/p/BYNGqKbH06U/,#dog #dogs #l4l #ff,
900948156841467907,El_Colombiano24,2017-08-25 05:09:14+00:00,Soccer before the Storm what are you doing on your Hurricane #Harvey… https://www.instagram.com/p/BYNFpJejH0mxqFPheR_g5JweoihAsMAB3yI8dI0/ …,#Harvey,
900945554707955712,popsoapshop,2017-08-25 04:58:53+00:00,It has begun!!! Everyone stay safe and sane! #houston #hurricane #harvey #rain #flood… https://www.instagram.com/p/BYNEcsfBZzz/,#houston #hurricane #harvey #rain #flood,
900940382283767808,LuRCefalo,2017-08-25 04:38:20+00:00,My survival kit for Hurricane Harvey!!! #Catholic #CatholicSurvivalKit #HurricanePrepareness… https://www.instagram.com/p/BYNCG0wBuAj/,#Catholic #CatholicSurvivalKit #HurricanePrepareness,
900932228007383042,Jess_Carena,2017-08-25 04:05:56+00:00,Just here waiting on Hurricane Harvey! #moi #hurricaneharvey #texas #uruguaya #nowork… https://www.instagram.com/p/BYM8uxMgRNF/,#moi #hurricaneharvey #texas #uruguaya #nowork,
900931367227281408,John_Thanks,2017-08-25 04:02:31+00:00,When work sends you to Houston when there's a hurricane approaching; you recreate this scene....… https://www.instagram.com/p/BYM9namlC8b/,,
900928550638845954,Jess_Carena,2017-08-25 03:51:19+00:00,Just here waiting on Hurricane Harvey! #moi #hurricaneharvey #texas #uruguaya #nowork… https://www.instagram.com/p/BYM8uxMgRNF/,#moi #hurricaneharvey #texas #uruguaya #nowork,
900923116091822080,kushtandon,2017-08-25 03:29:43+00:00,"Armageddon is near, when Whole Foods aisles are empty #hurricane #harvey @Westside, Houston, Texas https://www.instagram.com/p/BYM6QrtlZri/",#hurricane #harvey,
900922156233760769,quickr1,2017-08-25 03:25:55+00:00,Everybody else: It's a hurricane... RUN!!! Me: Better charge my #GoPro #hurricaneharvey… https://www.instagram.com/p/BYM50hDA8XY/,#GoPro #hurricaneharvey,
900918627720773632,rustikacafe,2017-08-25 03:11:53+00:00,No Hurricane will stop me from these Cookies !!! Visit us downtown until 4pm or until 7pm in… https://www.instagram.com/p/BYM4NtWgAFQ/,,
900918252964130816,FOX40,2017-08-25 03:10:24+00:00,"Hurricane Harvey: Rainfall will be ‘Life Threatening,’ Hurricane Center Says http://bit.ly/2iv1Ifc",,
900917387704356864,Nineaux_,2017-08-25 03:06:58+00:00,"I know the hurricane coming but I came with the perfect idea I trap&b too. HMU @Houston,… https://www.instagram.com/p/BYM3pi5gqLx/",,
900917351968854016,AtlasAdventureT,2017-08-25 03:06:49+00:00,Halo around the quarter moon. Rain imminent in the form of Hurricane Harvey looks clear now. A… https://www.instagram.com/p/BYM3oviFLw0/,,
900908827414994944,el_dontx,2017-08-25 02:32:57+00:00,Hurricane Ready!!! Bring it! @H-E-B Grocery https://www.instagram.com/p/BYMzp1slgaJ/,,
900907236897280000,RivasTony,2017-08-25 02:26:37+00:00,"Got the necessary hurricane essentials! Bring it on #HurricaneHarvey @Houston, Texas https://www.instagram.com/p/BYMzCcnAxNc/",#HurricaneHarvey,
900906104162570241,sodermatt,2017-08-25 02:22:07+00:00,"When there's about to be a hurricane, you go out rather than stay in… https://www.instagram.com/p/BYMyhMUljce5x3RETryrK5Ve8NCGJWNeC6xJ-c0/ …",,
900905863489011713,LuisGonzalezJ83,2017-08-25 02:21:10+00:00,"Hurricane time in H-Town! #hurricaneharvey #houston #texas #hurricane @Houston, Texas https://www.instagram.com/p/BYMyZ8_AH15/",#hurricaneharvey #houston #texas #hurricane,
900905856237273088,isiahcareyFOX26,2017-08-25 02:21:08+00:00,While y'all running into packed stores to get hurricane supplies - I ran into Dillard's and hit… https://www.instagram.com/p/BYMyaJpFDZq/,,
900902939530850305,BarriMedia,2017-08-25 02:09:33+00:00,The computer models continue to struggle with forecasting Hurricane Harvey. A stationary front… https://www.instagram.com/p/BYMxFSEAwVc/,,
900900854378766336,Bariscos,2017-08-25 02:01:16+00:00,Hurricane's a comin'!!!!! #harvey #hurricane #alexhasnotfear #truetexan #houston #tx #texas… https://www.instagram.com/p/BYMwInEAoYN/,#harvey #hurricane #alexhasnotfear #truetexan #houston #tx #texas,
900897759787499520,isiahcareyFOX26,2017-08-25 01:48:58+00:00,"The latest on Hurricane Harvey, Mayor Sylvester Turner and NBA Hall of Famer Tracy McGrady… https://www.instagram.com/p/BYMsnsiF9JX/",,
900895589063421953,DJMaliceon,2017-08-25 01:40:20+00:00,This is what Houston has available for bottled water and canned food. #hurricane #harvey… https://www.instagram.com/p/BYMtu4dBPCp/,#hurricane #harvey,
900894530387537920,Energia_com,2017-08-25 01:36:08+00:00,I seem to be the only one who wonders if Hurricane Harvey is fake news.,,
900894506987343873,CageShow,2017-08-25 01:36:02+00:00,Hurricane shopping or college diet? @Kroger https://www.instagram.com/p/BYMtPz_BVPn/,,
900893901418110977,djbuddhaTX,2017-08-25 01:33:38+00:00,"#hurricane #supplies @Houston, Texas https://www.instagram.com/p/BYMs-EyF07XlIOeVI48xYUsLVAez7zg7z-IZ9U0/ …",#hurricane #supplies,
900893130886705153,isiahcareyFOX26,2017-08-25 01:30:34+00:00,"The latest on Hurricane Harvey, Mayor Sylvester Turner and NBA Hall of Famer Tracy McGrady… https://www.instagram.com/p/BYMsnsiF9JX/",,
900893069821624320,LauraCervante,2017-08-25 01:30:20+00:00,Barbie getting pedicure and manicure before hurricane @Kim's… https://www.instagram.com/p/BYMslnSn_VfPOaI0mBeNKI0Ush4L9CmL_6axJQ0/ …,,
900893048896233474,thewaxaholics,2017-08-25 01:30:15+00:00,"It's Thursday! And it's a hurricane coming, come kick it with us at Alley Kat. Resident DJs… https://www.instagram.com/p/BYMsk2hF4TS/",,
900888709259767808,mainypc,2017-08-25 01:13:00+00:00,"Call the Target in Missouri city has tons of water, food and a lot of wine. #Hurricane #People… https://www.instagram.com/p/BYMqm1WHvsH/",#Hurricane #People,
900885185495011328,rmontelo,2017-08-25 00:59:00+00:00,How does a runner prepare for a hurricane? Do a 4-mile tempo run with Bay Area Fit! My running… https://www.instagram.com/p/BYMpAZ2As-V/,,
900884036285079554,Dikodomy,2017-08-25 00:54:26+00:00,Starting this hurricane Harvey right. @Bacco Wine & Spirits https://www.instagram.com/p/BYModYflNkQ/,,
900882584539975680,NASAfemme,2017-08-25 00:48:40+00:00,#hurricane #harvey as of this morning at 11:30am taken by #NASA's Terra satellite. Quite massive… https://www.instagram.com/p/BYMn0sYn1gS/,#hurricane #harvey #NASA,
900879629413756928,njade18,2017-08-25 00:36:55+00:00,"What do you do the night before a hurricane comes? Ballgame, of course. #Astros… https://www.instagram.com/p/BYMmZaZgEoU/",#Astros,
900878602052526080,Jezeus_87,2017-08-25 00:32:50+00:00,Walking my babies before the storm hits. #houston #dogs #doglover #germanshepherd #hurricane… https://www.instagram.com/p/BYMmA7LgRz6/,#houston #dogs #doglover #germanshepherd #hurricane,
900878407675899905,Nstarr69,2017-08-25 00:32:04+00:00,"Kicking it in Houston with one of my Beautiful Daughters! DURING A HURRICANE!?! Long as you're with family, you're good!",,
900877749107216384,adela_prinz,2017-08-25 00:29:27+00:00,Taught Strength Class this morning and time for a pre-Harvey run! If Hurricane Harvey… https://www.instagram.com/p/BYMln45nrPa/,,
900876625318772737,TMYVernon,2017-08-25 00:24:59+00:00,"#hurricane #harvey #tropicalstorm #Houston #Texas @North Houston, Texas https://www.instagram.com/p/BYMlGxjl0mP/",#hurricane #harvey #tropicalstorm #Houston #Texas,
900874201128677376,graciellaloves,2017-08-25 00:15:21+00:00,How I prepare for Hurricane Harvey #HurricaneHarvey #Houston #Specs #AllTheChamps #Champagne… https://www.instagram.com/p/BYMkA2JlFP3/,#HurricaneHarvey #Houston #Specs #AllTheChamps #Champagne,
900872764676087809,malvie5711,2017-08-25 00:09:39+00:00,"Hurricane preparedness. #hurricaneharvey #houston @Houston, Texas https://www.instagram.com/p/BYMjXBOBN0R/",#hurricaneharvey #houston,
900872102634508288,coasterron,2017-08-25 00:07:01+00:00,Strasberg vs Keuchel vs Hurricane Harvey preparedness. #Astros #Nationals #MLB #HurricaneHarvey,#Astros #Nationals #MLB #HurricaneHarvey,
900871519265587200,shizzyshanee,2017-08-25 00:04:42+00:00,"Gotta eat good before the hurricane (at @TasteofTexas in Houston, TX)https://www.swarmapp.com/c/2nvcqU6tPSM",,
900871470485839874,tylerprough,2017-08-25 00:04:30+00:00,A little Keuchel's Korner before Hurricane Harvey! The alliterations… https://www.instagram.com/p/BYMixI1nf3VXU0KqFtoZo1Bk0l0a1Ra30tUf2Q0/ …,,
900871308375982081,MissouriCityBL,2017-08-25 00:03:51+00:00,Fort Bend ISD to cancel classes Friday and Monday due to Hurricane Harvey (8/24/2017) http://bubly.us/aG27,,
900869164574887936,sthrnfairytale,2017-08-24 23:55:20+00:00,"Hoping for the best, preparing for the worst #hurricaneharvey #katytx #houstontx #hurricane… https://www.instagram.com/p/BYMhuUfBlk4/",#hurricaneharvey #katytx #houstontx #hurricane,
900868824827928576,MissouriCityBL,2017-08-24 23:53:59+00:00,Brazos Bend State Park Closes to Public Use Due to Hurricane Harvey on August 24th http://bubly.us/aG26,,
900867281827352577,BLifeFresno,2017-08-24 23:47:51+00:00,Hurricane Harvey: School closures and delays list http://bubly.us/aG14,,
900867280296398848,BLifeFresno,2017-08-24 23:47:51+00:00,Fort Bend ISD to cancel classes Friday and Monday due to Hurricane Harvey (8/24/2017) http://bubly.us/aG13,,
900866441972527104,kissmyday,2017-08-24 23:44:31+00:00,"Last minute hurricane prep (at @Kroger in Seabrook, TX)https://www.swarmapp.com/c/dDTw5ocS0kc",,
900866063193210880,BLifeAlief,2017-08-24 23:43:01+00:00,Hurricane Harvey: School closures and delays list http://bubly.us/aG0C,,
900863897682534400,Ctycksen,2017-08-24 23:34:25+00:00,You know it's hurricane time when costco doesn't have any carts #hurricane #htx #hurricaneharvey… https://www.instagram.com/p/BYMfU7_h4db/,#hurricane #htx #hurricaneharvey,
900863057621942272,Jason_Pike,2017-08-24 23:31:04+00:00,Waiting for that raging butthole #hurricane #harvey #nutritious #beprepared @Southdork Ranch https://www.instagram.com/p/BYMe8puAOtt/,#hurricane #harvey #nutritious #beprepared,
900861949734526976,MyBodySurgeon,2017-08-24 23:26:40+00:00,Happy Thursday! We hope everyone stays safe this weekend during Hurricane Harvey We will be… https://www.instagram.com/p/BYMeYS7BZUi/,,
900861492605718530,_ClutchCity,2017-08-24 23:24:51+00:00,Ike was the perfect name for that hurricane cause we fasho got smacked,,
900857335287087104,LopezHouse,2017-08-24 23:08:20+00:00,"When a hurricane is headed at you, you gotta grab the essentials. Lol #HurricaneHarvey @… https://www.instagram.com/p/BYMcVz8Bibh/",#HurricaneHarvey,
900854846781370369,superFNjenny,2017-08-24 22:58:27+00:00,"Pre hurricane hairs cut! (@Xperience Jessica Hair Studio in Houston, TX) https://www.swarmapp.com/c/8tvICMfpyzH",,
900854845833347072,pollkacmacalino,2017-08-24 22:58:26+00:00,"Hurricane Harvey rush (at @HEB in Houston, TX)https://www.swarmapp.com/c/553unmVzhkS",,
900854152699547652,langhometeam,2017-08-24 22:55:41+00:00,Our first (Pre) hurricane romantic SEAFOOD dinner. Gonna keep smiling. #hurricaneharvey @… https://www.instagram.com/p/BYMa5BVBEdb/,#hurricaneharvey,
900852743342051333,ksukennedy,2017-08-24 22:50:05+00:00,We returned from a week at the beautiful Stoney Island in Lake Ontario to a hurricane on our… https://www.instagram.com/p/BYMaQhSFoK9/,,
900851043831099392,RoyaltyII79,2017-08-24 22:43:20+00:00,"Damn You Hurricane Harvey (@Walmart Supercenter in Spring, TX) https://www.swarmapp.com/c/9FSOe37E61d pic.twitter.com/YRxHUz8ga1",,
900849012990988288,magicfishbones,2017-08-24 22:35:16+00:00,"Ice melts in @greygoose as pork shoulder smokes, Hurricane Harvey approaches, and John Harvey… https://www.instagram.com/p/BYMYe3Mh7ZD/",,
900845089253203968,WholesomeStart,2017-08-24 22:19:40+00:00,@kindsnacks coming in clutch right before this hurricane hits! Came back from heb and was… https://www.instagram.com/p/BYMWxjQA8RO/,,
900843821659017217,BeerGirlHTX,2017-08-24 22:14:38+00:00,Hurricane preparedness Rule stay hydrated. harpoonbrewery Captain… https://www.instagram.com/p/BYMWMg_g1eg/,,
900841175527157760,cryswallbaby,2017-08-24 22:04:07+00:00,Hurricane Alert!!! All @mixfitzstudio Classes are cancelled until Monday! Sorry ladies! Stay… https://www.instagram.com/p/BYMU20CnCEq/,,
900840918365999106,magicfishbones,2017-08-24 22:03:06+00:00,Hurricane Harvey 24 hours out? Time to smoke pork shoulder! #hurricaneharvey… https://www.instagram.com/p/BYMU4N-B2Pf/,#hurricaneharvey,
900834327289901057,_MsTexas,2017-08-24 21:36:54+00:00,"Hurricane survival lol (at @HEB in Katy, TX)https://www.swarmapp.com/c/cLwtoudrxhz",,
900833754637148160,theajlewis,2017-08-24 21:34:38+00:00,Possible hurricane overreaction @Randalls https://www.instagram.com/p/BYMRnlYgOXQ/,,
900826814377078785,El_Guajillo,2017-08-24 21:07:03+00:00,Hurricane Thursday going down at estanciasanmiguelapts 13330 West Rd We'll be here helping y'all… https://www.instagram.com/p/BYMOb3kBMuS/,,
900826562874011648,TownInCityBrew,2017-08-24 21:06:03+00:00,"#CityBingo Hurricane Party tonight at the brewery! Free to play, 6 rounds starting at 7pm hurricane supplies for prizes why not ☈ pic.twitter.com/YBx6ZoyMNb – at Town in City Brewing Company",#CityBingo,
900825032238145536,Summrrgrrl,2017-08-24 20:59:58+00:00,Whos gunna PROTECT ME thru this?We'll be back in Cali if my house crumbles #hurricane… https://www.instagram.com/p/BYMNpChgklQ/,#hurricane,
900823729344794625,isiahcareyFOX26,2017-08-24 20:54:48+00:00,We're stocking up at Fox 26 for Hurricane Harvey! @Fox 26 Studios https://www.instagram.com/p/BYMMknVD0Gg/,,
900823107807719424,isiahcareyFOX26,2017-08-24 20:52:20+00:00,We're stacking up at Fox 26 for Hurricane Harvey! @Fox 26 Studios https://www.instagram.com/p/BYMMknVD0Gg/,,
900822683184750593,isiahcareyFOX26,2017-08-24 20:50:38+00:00,We're sticking up at Fox 26 for Hurricane Harvey! @Fox 26 Studios https://www.instagram.com/p/BYMMknVD0Gg/,,
900822091196510209,BrazosBookstore,2017-08-24 20:48:17+00:00,Got Water? Batteries? Don't forget to drop in and pick up some hurricane reading too! Stay… https://www.instagram.com/p/BYMMUNEF2Cf/,,
900820926417297409,BLifeAldine,2017-08-24 20:43:39+00:00,Hurricane Alert Update: Potentially Life-Threatening Storm for Texas/Louisiana! http://bubly.us/aFlW,,
900816485886590976,ReinersJewelry,2017-08-24 20:26:01+00:00,@reinersjewelry is Open for business and hurricane ready! #hurricane #harvey #rain #ready #rainy… https://www.instagram.com/p/BYMJxFMF-8y/,#hurricane #harvey #rain #ready #rainy,
900804243480772608,VanguardSpine,2017-08-24 19:37:22+00:00,Due to Hurricane Harvey Vanguard will be closing early at 1:00 on Friday 8/25. #staysafe… https://www.instagram.com/p/BYMEMWjAkC9/,#staysafe,
900801401487585280,vicentearenastv,2017-08-24 19:26:04+00:00,Grocery stores quickly selling out of water in Houston. People preparing for the arrival of hurricane Harvey. pic.twitter.com/kyUApUa8nb,,
900801074184859648,nicphillips,2017-08-24 19:24:46+00:00,Hurricane #Harvey strikes @oasistxbrewing @specs1962 #preparation #beer #calmbeforethestorm… https://www.instagram.com/p/BYMCoY6DIZT/,#Harvey #preparation #beer #calmbeforethestorm,
900793874922295296,moemoneymccoy,2017-08-24 18:56:10+00:00,#hurricane I'm #houston it's a #damnshame derrick.haines.395 on the way to #lasvegas to shoot… https://www.instagram.com/p/BYL_dnfDNJI/,#hurricane #houston #damnshame #lasvegas,
900792487094222848,LETHALWEAPONMV,2017-08-24 18:50:39+00:00,"Hurricane Harvey jeez (@Sams club in Houston, TX) https://www.swarmapp.com/c/fjjv1XIZld7",,
900791394708717568,brendadc,2017-08-24 18:46:19+00:00,And bottled water is supposed to be here. #harvey #hurricane #houston @Target Store… https://www.instagram.com/p/BYL-WeRAuZ-/,#harvey #hurricane #houston,
900790646679711746,brendadc,2017-08-24 18:43:20+00:00,The panic is real. #harvey #hurricane #houston #target @Target Store Houston-South-Central https://www.instagram.com/p/BYL-A98A6Qf/,#harvey #hurricane #houston #target,
900786838205419520,houstonstyle,2017-08-24 18:28:12+00:00,It's official. #TropicalDepressionHarvey has been updated to Hurricane Status. A HURRICANE… https://www.instagram.com/p/BYL7_roBSYa/,#TropicalDepressionHarvey,
900781890554167298,jacqchic86,2017-08-24 18:08:33+00:00,"Pre hurricane madness (at @Walmart Supercenter in Katy, TX)https://www.swarmapp.com/c/8JdD6GCCXwr",,
900778074031230977,BigWill1836,2017-08-24 17:53:23+00:00,Free Beer is Free Beer. Stocking up for Hurricane Harvey during @liquidlunchtx... (Umbraphile)http://untp.beer/s/c495145326,,
900771023494238213,BigWill1836,2017-08-24 17:25:22+00:00,Stocking up for Hurricane Harvey. This is the best @liquidlunchtx Beer I'... (Flash Flood) http://untp.beer/s/c495137256 #photo,#photo,
900767788553220096,KalliopeSpeaks,2017-08-24 17:12:30+00:00,"One news cycle late to the party: When a hurricane is about to hit Houston, it's best to get to… https://www.instagram.com/p/BYLznYxBZda/",,
900767771767652352,mlweldon5,2017-08-24 17:12:26+00:00,So look who got a carwash with a gas up right before a hurricane?… https://www.instagram.com/p/BYLznZeF51UrnQSvi6prZjNN5-Jef7wXvOAMV00/ …,,
900763735710715904,BigWill1836,2017-08-24 16:56:24+00:00,Getting my Hurricane Harvey supplies for @liquidlunchtx and they tast... (Blueberry Storms) http://untp.beer/s/c495129462 #photo,#photo,
900755302999400448,JohannaVinson,2017-08-24 16:22:54+00:00,Me: I really wanna lose three pounds!! Also me: Hurricane ready. #imhereforagoodtimenotalongtime… https://www.instagram.com/p/BYLt7_NHlYt/,#imhereforagoodtimenotalongtime,
900751991772659713,JoseGrinanFOX26,2017-08-24 16:09:44+00:00,Here's the latest on soon to be Hurricane Harvey. @Fox 26 News https://www.instagram.com/p/BYLsb3uH55b/,,
900718590545887233,rustikacafe,2017-08-24 13:57:01+00:00,Who needs water and supplies? All you need is Cake to prepare for Hurricane Harvey !!! Open… https://www.instagram.com/p/BYLdPpAAZbS/,,
900681846186442752,nicolettejeanm,2017-08-24 11:31:00+00:00,"The calm before the storm. #hurricane #harvey #texas_ig #houston #stormwatch @Houston, Texas https://www.instagram.com/p/BYLMilRFADM/",#hurricane #harvey #texas_ig #houston #stormwatch,
900543138456055808,malvie5711,2017-08-24 02:19:50+00:00,#hurricanefever #hurricane #houston @H-E-B Grocery https://www.instagram.com/p/BYKNZ0-h5uW/,#hurricanefever #hurricane #houston,
900542435536715776,Action1Radio,2017-08-24 02:17:02+00:00,"@TheKountryWayne cancelled...Hurricane Harvey smh... #hurricaneseason @Houston, Texas https://www.instagram.com/p/BYKNJBLgofL/",#hurricaneseason,
900539073013706753,LatinaInSports,2017-08-24 02:03:40+00:00,"Preparing for #Harvey #Hurricane #Pasadena #Texas @Pasadena, Texas https://www.instagram.com/p/BYKLnUOltiU/",#Harvey #Hurricane #Pasadena #Texas,
900534979595206656,Cyclingexpat,2017-08-24 01:47:24+00:00,Prepared for Hurricane Harvey if it's gonna make landfall!… https://www.instagram.com/p/BYKJwS9hlnUCHD5RXlH99X8sfh1LPhrdmi0NXE0/ …,,
900516669130452993,philjon21,2017-08-24 00:34:39+00:00,"Sold out of water because a storm/hurricane (at @Kroger in League City, TX)https://www.swarmapp.com/c/3M44YpgEbWy",,
900502391065378816,alisonkent,2017-08-23 23:37:55+00:00,#hurricane #gas lines @Costco https://www.instagram.com/p/BYJ67hmBpnk/,#hurricane #gas,
900475637877571584,Mdand3hatco,2017-08-23 21:51:36+00:00,Hunker down Houston Hurricane Harvey might be heading our way. #hurricane #hurricaneharvey… https://www.instagram.com/p/BYJuxDllKiu/,#hurricane #hurricaneharvey,
900444362403975168,quickr1,2017-08-23 19:47:20+00:00,"In case tropical storm #Harvey turns into a full blown #Hurricane, my hotel room will be fully… https://www.instagram.com/p/BYJgijxgyTJ/",#Harvey #Hurricane,
900410654934302722,RevelationGal,2017-08-23 17:33:23+00:00,#GuinnessTheMenace is getting #hurricane ready!!! Have you filled up your gas tank and grabbed… https://www.instagram.com/p/BYJRNRNjb2b/,#GuinnessTheMenace #hurricane,
900405793492697096,Cristina_Schaef,2017-08-23 17:14:04+00:00,"Go get your hurricane supplies if you haven't yet, people! This is the Kroger in West… https://www.instagram.com/p/BYJPALcHNKi/",,
900398389044682752,JudithLisacHome,2017-08-23 16:44:39+00:00,We're hurricane ready! #camus #generatorforwinefridge #johnwilljudgemycart #hurricaneharvey @… https://www.instagram.com/p/BYJLpDCFOcO/,#camus #generatorforwinefridge #johnwilljudgemycart #hurricaneharvey,
900390431099428864,JudithLisacHome,2017-08-23 16:13:01+00:00,When there's a hurricane coming your way ... better to be prepared now than in the stores… https://www.instagram.com/p/BYJIBSSlIgT/,,
