date,geo,hashtags,id,text,type,username
2019-07-05 08:16:41+00:00,,#mybad #july4th #fireworks #thursdaymood #videooftheday #independenceday #yayarea #sacramento #california #earthquake #music #summertime,1147056692707897344,OOPS! #mybad #july4th #fireworks #thursdaymood #videooftheday ALL ABOUT #independenceday #yayarea #sacramento #california #earthquake #music #summertime spotify @spotifycentral youtubemusic LET'S DO THIS!!… https://www.instagram.com/p/BzhyzORno7d/?igshid=1k4ogb3vgzrnh …,official,BeauTeyMafia3D
2019-07-05 07:27:19+00:00,,#july4th #thursdaymotivation #videooftheday #independenceday #yayarea #sacramento #fireworks #california #earthquake #music #summertime,1147044271318376448,DAM I'M STANDING TO CLOSE FOR A #july4th #thursdaymotivation #videooftheday ALL ABOUT #independenceday #yayarea #sacramento #fireworks #california #earthquake #music #summertime spotify @spotifycentral… https://www.instagram.com/p/BzhtEegn3YM/?igshid=1qzkkbczq1uld …,official,BeauTeyMafia3D
2019-07-05 05:27:34+00:00,,,1147014131704193025,"@angiemartinez Check this app! 6.4 earthquake! Thu Jul 04 10:33:49 PDT 2019 near 12km SW of Searles Valley, CA https://earthquake.usgs.gov/earthquakes/eventpage/ci38443183 … – at Savannah at Southport",official,EmperorHughes
2019-07-05 02:52:39+00:00,,,1146975148743876608,Wishing for an earthquake,official,bobthamobb
2019-07-05 02:26:55+00:00,,#earthquake,1146968671056588802,With the 6.4 in Bakersfield & the 6.2 in Vancouver their will be 1 of equal or larger magnitude between the two probably at the Cali & Oregon line or at the Geysers or on the JuanDeFuca fault within the next 10 days BE PREPARED!! NOT ruling out the San Andreas fault #earthquake,official,medic6423
2019-07-05 01:04:25+00:00,,#Sacramento,1146947908803055616,"People in #Sacramento lying!!! Y’all know damn well , y’all didn’t feel that earthquake",official,BrownskinCrazy
2019-07-05 00:56:23+00:00,,,1146945889040138240,Damn there was an earthquake earlier in LA?,official,ThatDudeShan
2019-07-05 00:55:14+00:00,,#earthquakes #SoCalpic,1146945596948807680,"I’m just saying, that’s a lot of #earthquakes. #SoCalpic.twitter.com/C5bfKNrRwn",official,Dtemblador
2019-07-05 00:20:25+00:00,,,1146936835672723456,"We lived in the Bay Area when the 6.9 Loma Prieta earthquake hit. That’s the one that scared the daylights out of me. Being in the Sacramento area I have only felt one here and it was years ago, I actually thought I was dizzy. https://twitter.com/PauleyP/status/1146917141825781760 …",official,DeeNoel01
2019-07-04 22:36:21+00:00,,,1146910645834489857,Earthquake?!,official,apatty161
2019-07-04 21:41:46+00:00,,,1146896911774801921,6.4-Magnitude Earthquake Rattles Southern California https://www.nytimes.com/2019/07/04/us/earthquake-california.html …,official,altosdeveloper
2019-07-04 21:22:02+00:00,,,1146891943978262528,Earthquake??? Nah fam,official,MisterMels
2019-07-04 20:25:29+00:00,,,1146877715275845632,I love it when people who don’t live in California visit California and a small earthquake happens and they act like the world is ending I just watched a youtube video of a family in line for Twilight Zone Tower Of Terror in 2008 during an earthquake and they freaked out.,official,JEL114Jacob
2019-07-04 19:58:55+00:00,,#laquake,1146871027323981824,Hope everyone’s okay. Just heard about the earthquake in LA. #laquake,official,issagrashid
2019-07-04 19:56:37+00:00,,,1146870447956381698,Who else thinks that the California earthquake could be God's way of diverting attention from Trump's personal parade?,official,MaryAnn26920610
2019-07-04 19:56:05+00:00,,,1146870313428242432,Had to check on all my SoCal reps today. That earthquake was no joke,official,B_Alyssa__
2019-07-04 19:32:41+00:00,,#earthquake,1146864427594964992,Unfolding in SoCal: largest #earthquake in Southern California since Northridge. @IAFC @IFEUSABranchhttps://twitter.com/weatherchannel/status/1146851419795918849 …,official,FireChiefT
2019-07-04 19:19:42+00:00,,,1146861157644304385,Largest earthquakes in decades in SoCal. @latimes says: the dried chiles hanging from a hook on her kitchen wall were all shaking. Now that’s reporting!,official,MarcBurgat
2019-07-04 19:19:29+00:00,,,1146861103189807106,"I'm not saying that 6.4 earthquake in So-Cal today was caused by @bottleandbarlow releasing this Mexican lager with @bikedogbrewing for America's birthday, but I'm also not saying it… https://www.instagram.com/p/BzgZ6GKDdTo/?igshid=1pgurdl70b00y …",official,ModelCytizen
2019-07-04 19:04:45+00:00,,,1146857397849186304,Is it weird that I miss earthquakes,official,goldenRAYEphoto
2019-07-04 18:57:22+00:00,,,1146855537549561857,12 People struck by lightning somebody unresponsive Today just in Blew my King Conch Horn today The fireworks the earthquake the lighting strikes It's our anniversary Lady Angelique Marie @angiemartinez FAQs today 07/04/2019 https://www.newsobserver.com/news/local/article216683735.html … – at Need It Now Records,official,EmperorHughes
2019-07-04 18:54:27+00:00,,#earthquake #Bettergtyourhouseready,1146854804590739456,Man!! Im on 11th floor in hospital and was rolling with the earth quake!! Here in Sac!! Wow! Praying no one hurt. #earthquake Felt #Bettergtyourhouseready,official,RevLo247
2019-07-04 18:51:38+00:00,,,1146854096550293508,i ain’t feel no earthquake,official,MyDickInYoMouth
2019-07-04 18:46:12+00:00,,,1146852726254399488,"I’ve lived in California all my life, and only experienced the smallest earthquake in the world. It was literally a small shake. So lame",official,kqteisgr8
2019-07-04 18:40:14+00:00,,,1146851227646353408,I follow about 5 earthquake feeds on Twitter and yet @oldmanfoster is who notified me about the LA quake. I feel like I’m snoozing here.,official,Liv_Moe
2019-07-04 18:29:50+00:00,,,1146848607439446016,"I seismologist Lucy Jones. While I largely left earthquakes behind when I moved north in 1994 and I don't like to hear about big quakes, she reminds me of growing up in SoCal.",official,scottlay
2019-07-04 18:26:00+00:00,,#Ridgecresthttps,1146847642934079488,truly the only source I go to for earthquake news & facts - hope y’all are ok #Ridgecresthttps://twitter.com/DrLucyJones/status/1146840986464559104 …,official,akzucco
2019-07-04 18:21:36+00:00,,#earthquake,1146846535864336384,precisely! I went to @ktla and @KFIAM640 feeds after searching #earthquake on @Twitter !https://twitter.com/rchlwll/status/1146845790586851329 …,official,richardcostigan
2019-07-04 18:20:28+00:00,,,1146846251201122304,There was an earthquake ?????,official,queenTay2100
2019-07-04 18:19:04+00:00,,#earthquake,1146845901538779136,I hope everyone in Southern California is OK! #earthquake,official,aberr
2019-07-04 17:51:00+00:00,,#earthquake,1146838838318288896,Do you think California will fall into the ocean EARFQUAKE #earthquake,official,itzChRisUbish
2019-07-04 17:40:56+00:00,,,1146836304954445824,Someone is shaking my beer! Earthquake!,official,sacbeers
2019-07-02 22:11:50+00:00,,,1146179702177931265,"This reminds me of the policy after the SF earthquake and citizenship records were lost of testing Chinese residents on how many steps were on their front porch, naming the closest market, etc...",official,paulmitche11
