date,geo,hashtags,id,text,type,username
2019-07-06 05:58:56+00:00,,,1147384413610622977,Earthquake wow https://twitter.com/ChrisBHaynes/status/1147382946745032705 …,official,ryanko
2019-07-06 05:58:21+00:00,,,1147384268609314816,More earthquakes hitting LA,official,hitstreak
2019-07-06 05:52:58+00:00,,#EarthquakeLA,1147382912880279552,"Oh, just reading about these massive earthquakes and thinking about the imminent “big one”... how do you settle in for bed at night? #EarthquakeLA",official,karen_isgrigg
2019-07-06 05:41:07+00:00,,,1147379932705615873,"Maybe you're not from around here, but she did exactly what you're supposed to do in an earthquake.",official,Benglesmith
2019-07-06 05:37:20+00:00,,,1147378978463739904,She done left that dog outside during the earthquake. Po' Max.,official,_AnishaD
2019-07-06 05:30:12+00:00,,#emily #earthquake,1147377184358580226,My sister #emily felt the 7.1 #earthquake no damage reported,official,djalexreyes
2019-07-06 05:29:08+00:00,,,1147376916933906432,"me to my LA friends: “hey, you should really put together an earthquake kit” them: pic.twitter.com/MiejEqdJIf",official,nilamadison
2019-07-06 05:28:05+00:00,,,1147376650327216128,Was there another earthquake in L.A.?!,official,_AnishaD
2019-07-06 05:28:03+00:00,,,1147376642160902145,Earthquake proof..,official,greenenergydude
2019-07-06 05:25:54+00:00,,#earthquake,1147376100449767424,@Jackiemacaroni you alright?? Check in when you get a quiet minute! Sending calming thoughts your way! #earthquake pic.twitter.com/0yfcIjMBzT,official,karentopaz
2019-07-06 05:22:42+00:00,,#californiaearthquake,1147375295416033280,Out here researching earthquake survival kits #californiaearthquake,official,godessofvictry
2019-07-06 05:22:25+00:00,,#earthquake,1147375225958309888,"Much love to all my homies in Socal, Las Vegas, Southwest. Mother Nature is not messing around. Be safe. Be prepared. #earthquake",official,djaudio1
2019-07-06 05:08:30+00:00,,,1147371724603658241,Washington doesn't get earthquakes? You guys are right on the Ring of Fire with us! Hardly seems fair.,official,WeHaveSnacks
2019-07-06 05:07:31+00:00,,#californiaearthquake #earthquakes,1147371475608801282,Mountain roads closed due to dislodged boulders rolling down #californiaearthquake #earthquakes,official,MuffinAndElliot
2019-07-06 05:07:20+00:00,,,1147371428301299712,"If you live in California all your life, you know about earthquakes. I was around for the ‘89 in sf",official,nomad_blcksheep
2019-07-06 05:05:01+00:00,,,1147370845456629760,Stay safe guys I feel like the bayarea might be next for an earthquake. Lived through it in Mexico City although I might be 99% wrong there’s that %1 it could happen. After Mexico City was hit there were Earthquakes in other parts of Mexico.,official,rogeliobarreraj
2019-07-06 05:04:40+00:00,,,1147370759150374912,Need my balls licked before this earthquake kill me,official,papateej
2019-07-06 05:02:27+00:00,,,1147370200087425025,Another big earthquake coming? Aftershocks are for sure coming.,official,nomad_blcksheep
2019-07-06 05:01:21+00:00,,#earthquakes,1147369923678621696,"Stay safe So. Cal. friends. We up here in No. Cal. know the feeling. Our dynamic Earth reminds us, usually when you least expect it. Hope folks’ heartbeat and breathing return to normal. Hope damage is minimal. And affected folks get the help they need. #earthquakes",official,kennicosmith
2019-07-06 04:58:00+00:00,,,1147369078488567809,"I had just took my first drink then a earthquake hit. I was like damn, am I really that much of a lightweight?",official,h408__
2019-07-06 04:55:49+00:00,,,1147368531647877120,I’m in San Jose bro I was in Mexico city when those huge earthquakes hit last year and they felt like rollercoasters.,official,rogeliobarreraj
2019-07-06 04:54:53+00:00,,,1147368297949564929,@KernRiverBrewin seeing the earthquake news out of your neck of the woods and hope all is well with the brewery and your operations. I'll make a point of picking up your beer tomorrow! All the best!,official,Mpegg
2019-07-06 04:54:11+00:00,,,1147368121923096576,This earthquake series in SoCal...,official,jostraveler
2019-07-06 04:53:01+00:00,,,1147367827088609281,Second earthquake to hit Vegas and I’m out of town when it happens,official,flyonthelow14
2019-07-06 04:51:11+00:00,,,1147367365224439808,The first 5 minutes of being in California consisted of an earthquake happening lol sounds about right,official,glow_witch
2019-07-06 04:50:57+00:00,,,1147367304277086208,Big earthquake might hit anytime soon or maybe even tomorrow. Good excuse to drink tonight.,official,drethegemini3
2019-07-06 04:50:16+00:00,,,1147367132214120454,In my house we could always tell when earthquakes happened if the vertical blinds were shaking and/ or my dads guitar strings. Then we’d check the pool water and it was always swaying and the concrete surround was wet,official,Citylife80
2019-07-06 04:48:53+00:00,,,1147366785735204864,@california stop having earthquakes i live in a high rise,official,anthonybrewa408
2019-07-06 04:38:42+00:00,,,1147364224437374976,I never feel earthquakes,official,mjaaay15
2019-07-06 04:36:06+00:00,,,1147363567001145344,An earthquake isn't the only thing that gonna rock your world tonight.,official,RandyLoggins
2019-07-06 04:28:36+00:00,,#earthquake,1147361683079196672,y'all found the epicenter. aftershocks expected. #earthquake https://twitter.com/ChrisPaulComedy/status/1147209468092067841 …,official,mcgrudis
2019-07-06 04:28:22+00:00,,,1147361620940603392,Got some 5th of July earthquakes to celebrate.,official,TooSadAndEdgy
2019-07-06 04:25:29+00:00,,,1147360895711862786,"I will take an earthquake over tornadoes, hurricanes and wind tunnels.",official,chellychelle
2019-07-06 04:24:20+00:00,,,1147360607038889985,"Landers and the other one that day back in 92 were my first earthquakes after moving from TX to Fullerton, CA (at the time). Days and days of aftershocks. Quite a welcome.",official,robotterror
2019-07-06 04:24:13+00:00,,,1147360580149235713,All these earthquakes yeah I’m worried a big one is due to hit,official,AbuBanter
2019-07-06 04:23:56+00:00,,,1147360505440325632,Two Earthquakes on the same week as the eclipse is that not enough signs? that the end days are near and we are living in them.,official,youngcalis
2019-07-06 04:22:14+00:00,,,1147360077474492416,I heard! That’s huge! I lived through the 7.1 Loma Prieta Earthquake of 1989. Crazy trivia- This October is the 30 year anniversary,official,trishacullen
2019-07-06 04:17:53+00:00,,#earthquakes,1147358983495176192,@cnnbrk Are the two earthquakes down at Victorville and Thousand Palms related to this system? @USGSEarthquakes #earthquakes,official,tweettertoni
2019-07-06 04:16:51+00:00,,#earthquake #BayArea,1147358724392026112,Everyone talking about the #earthquake in Central /Southern Cali and I'm over here in the #BayArea like ... pic.twitter.com/M8T4CoXgw6,official,La_BellaCupcake
2019-07-06 04:14:39+00:00,,,1147358171553337345,earthquake machine broke in San Jose :/,official,Richielenegro
2019-07-06 04:14:24+00:00,,,1147358109679013888,if the earthquake takes me out DO NOT PERSECUTE HER she caught ME slipping,official,YUNGEM0
2019-07-06 04:13:41+00:00,,,1147357927130275840,i feel like these earthquakes gonna migrate to bay soon,official,gryffind0ll
2019-07-06 04:12:26+00:00,,,1147357613438320640,Hm. What are they testing at the Naval Weapons Center China Lake that could register as a 7.1 earthquake?,official,robotterror
2019-07-06 04:12:06+00:00,,,1147357529120231426,I hope these earthquakes don’t have an impact on the @NBA free agency race in regards Kawhi,official,NickHolla
2019-07-06 04:10:45+00:00,,,1147357188127514625,"Attention: I didn’t feel today’s earthquakes, either. Thanks for attending my TED Talk.",official,robotterror
2019-07-06 04:09:34+00:00,,,1147356893762867202,@espn giving the best play by play of the earthquake on live tv right now,official,NickHolla
2019-07-06 04:04:44+00:00,,,1147355674113765376,Another earthquake in SoCal? Females ain’t shit smh,official,styg_daniel
2019-07-06 04:04:19+00:00,,,1147355568882847744,socal’s had three 5+ magnitude earthquakes in the past two days. the most recent one (within the past hour or so) was a 7.1,official,kitrookie
2019-07-06 04:03:32+00:00,,,1147355371293437952,Keep missing the earthquakes,official,Mistywatters
2019-07-06 04:02:31+00:00,,,1147355119442255872,Damn another earthquake. 7.1 pajud.,official,migipongan
2019-07-06 04:02:05+00:00,,,1147355009626992640,Yeah but I’d rather deal with earthquakes than to live in them tornado/hurricane states. Fuck that!!! Lol. Mother Nature is no joke. I hope all your friends and family are safe,official,TGAETA21
2019-07-06 04:01:24+00:00,,#earthquakes #RidgecrestEarthquake #Ridgecrest #earthquakes #rattled,1147354838390337536,#earthquakes I live about 200 miles from #RidgecrestEarthquake and felt the 6.9 magnitude which just struck about thirty minutes ago. Hoping everyone is okay in #Ridgecrest and surrounding vicinity. For those who aren’t familiar with #earthquakes - A 6.9 is huge! #rattled,official,trishacullen
2019-07-06 04:01:11+00:00,,,1147354781444218882,"We weren't close enough to feel either earthquake, but it did spook us enough to get our earthquake kit spiffed up and our emergency food/water squared away. (If you haven't thought about it in a while and you live near a fault line, now might be a good time!)",official,wolfwithdances
2019-07-06 04:00:12+00:00,,,1147354533825134592,Round 2 of Earthquake Twitter https://twitter.com/aaronjackson88/status/1146841859915825152 …,official,aaronjackson88
2019-07-06 03:59:44+00:00,,,1147354416044859392,Last time I felt an earthquake I ran out the shower naked,official,blast97_
2019-07-06 03:56:22+00:00,,,1147353570481594368,"余震… A 4.17 magnitude earthquake has occurred near Searles Valley, CA at 03:46 UTC! http://earthquak.es/ci38457679 pic.twitter.com/APSM8Hl1ml",official,TonyChin
2019-07-06 03:54:59+00:00,,#earthquake,1147353219648983041,Reaction from recent 6.9 #earthquake around 8:19p tonight (Friday). https://twitter.com/svqjournalist/status/1147349062934339584 …,official,MarcusNBC
2019-07-06 03:54:42+00:00,,,1147353151667785728,Never felt a single earthquake in Fresno but ever since I left they happen all the fucking time. This is bull shit,official,bejamminpablo
2019-07-06 03:53:39+00:00,,#EarthquakeLApic,1147352887082622977,Just keep them earthquakes down in SoCal... thanks from the Bay Area #EarthquakeLApic.twitter.com/9wIs9Mb8gM,official,William_EFlores
2019-07-06 03:52:42+00:00,,#BREAKING #earthquake,1147352647957016576,#BREAKING : A 6.9 #earthquake centered around the same area as the 6.4 quake on Thursday in SoCal. https://twitter.com/nbcbayarea/status/1147351422729621504 …,official,MarcusNBC
2019-07-06 03:49:40+00:00,,#SanAndreasFault #Earthquake,1147351882060320768,Yooo if she kills us in the next 2 weeks don’t be surprised #SanAndreasFault #Earthquake https://twitter.com/sp1cymayo/status/1147347855545270273 …,official,Edddddwin_
2019-07-06 03:48:49+00:00,,,1147351671887945730,I still didn’t feel that earthquake. Why Tf Do I Never Fell Them,official,youngcalis
2019-07-06 03:47:41+00:00,,,1147351384104165376,All this earthquake talk... Well... time to leave cali,official,youngcalis
2019-07-06 03:45:48+00:00,,,1147350910223278080,5.4 earthquake aftershock shakes Los Angeles https://twitter.com/i/events/1147104627126501376 …,official,Jeffreak13
2019-07-06 03:42:48+00:00,,,1147350153700884481,haha yeah socal might be experiencing earthquakes now but wait until that shit rocks the bay like it did in 1989 pic.twitter.com/6djjXvAJ5d,official,kitrookie
2019-07-06 03:42:28+00:00,,#Earthquake,1147350070561427456,"My mom said the water came out of the pool, she’s telling me this as she continues to swim #Earthquake",official,NelsTales
2019-07-06 03:39:08+00:00,,,1147349231587381248,"My favorite thing about that earthquake is seeing all the ""Influencers"" that moved to LA freak out and talking about going back home",official,CaPTaiN_Chhun
2019-07-06 03:38:56+00:00,,,1147349182027460608,I’m upset at the fact that my own sister doesn’t even check in on my parents during these earthquakes... the damn audacity,official,lovelyy_janee
2019-07-06 03:37:06+00:00,,#earthquakes,1147348719349534720,#earthquakes @kron4newshttps://twitter.com/SasakiTime/status/1147347083604553729 …,official,RnNanaRn
2019-07-06 03:36:51+00:00,,,1147348658360205312,Damn earthquakes getting scary,official,bellaastorgaa
2019-07-06 03:36:36+00:00,,#BREAKING #emily #earthquake #LosAngeles #dyfi,1147348595621765120,#BREAKING I just got a text message from my sister #emily and informed me that a 7.1 #earthquake struck again in #LosAngeles did anyone felt it #dyfi prayers to everyone involvedpic.twitter.com/mAumfkCHaJ,official,djalexreyes
2019-07-06 03:35:51+00:00,,,1147348405783584768,"Another earthquake felt here in San Jose, California. This one was bigger. pic.twitter.com/L0qLDJ1BVB – at The 88",official,raulofca
2019-07-06 03:34:15+00:00,,,1147348005244116993,He really just pitched during an earthquake https://twitter.com/Dodgers/status/1147346027898212352 …,official,michaelgutnick
2019-07-06 03:31:41+00:00,,,1147347356192370688,did anyone else feel an earthquake or is my mom trippin LOL,official,oneaaaallll
2019-07-06 03:30:59+00:00,,,1147347179809300481,Earthquake! I’m scared,official,h408__
2019-07-06 03:30:48+00:00,,,1147347136205340675,I can die in peace with all these earthquakes . ROTIII DROPPED IM GOOD,official,EricGuido96
2019-07-06 03:30:18+00:00,,,1147347009499615232,"I knew a lot of producers/DJs lived in LA, but it’s really hitting me rn cuz my entire feed is “OMG THAT EARTHQUAKE”",official,BladezDvbs
2019-07-06 03:29:59+00:00,,#earthquake,1147346931393282049,I felt that! #earthquake,official,JesusEnEspanol
2019-07-06 03:25:45+00:00,,,1147345865574457344,I just felt that earthquake in San Jose... wtf,official,imakeitRAINey
2019-07-06 03:23:34+00:00,,,1147345316963741696,Earthquake!,official,Mr_RockyXCore
2019-07-06 01:44:40+00:00,,#BeatLA,1147320428198793216,San Jose Earthquakes midfielder @vakoqazaishvili was named the @MLS Player of the Week. He scored a brace v Houston and followed it up 3 days later with another Goal and an assist when @sjearthquakes #BeatLA 3 - 0… https://www.instagram.com/p/BzjqyM_hAFQ/?igshid=2ucky8eh1bwd …,official,jamcas50
